Generation,Fitness_value,Chromatic_number
0,15,13
0,12,13
1,10,13
1,7,13
1,6,13
2,5,13
2,3,13
10,2,13
14,1,13
20,0,13
0,21,12
0,15,12
0,14,12
0,12,12
0,11,12
1,6,12
3,4,12
13,3,12
18,2,12
23,1,12
25,0,12
0,18,11
0,17,11
0,16,11
0,13,11
1,12,11
1,10,11
2,9,11
3,5,11
5,4,11
22,3,11
32,2,11
43,1,11
368,0,11
0,22,10
0,20,10
0,17,10
0,16,10
1,14,10
1,13,10
1,12,10
2,10,10
5,9,10
7,8,10
10,7,10
11,5,10
13,4,10
24,3,10
34,2,10
53,1,10
124,0,10
0,21,9
0,20,9
0,19,9
0,18,9
1,17,9
1,14,9
3,13,9
3,11,9
5,10,9
12,9,9
12,8,9
16,7,9
18,6,9
25,5,9
25,4,9
30,3,9
36,2,9
0,9,22
0,8,22
0,7,22
0,6,22
0,4,22
1,3,22
4,2,22
6,1,22
10,0,22
0,10,21
0,7,21
0,6,21
0,5,21
1,4,21
1,3,21
1,2,21
7,1,21
13,0,21
0,13,20
0,11,20
0,7,20
0,6,20
1,5,20
1,4,20
1,1,20
15,0,20
0,11,19
0,9,19
0,4,19
3,3,19
3,1,19
12,0,19
0,7,18
0,6,18
1,4,18
1,3,18
4,1,18
8,0,18
0,8,17
0,7,17
1,5,17
1,4,17
1,3,17
6,2,17
8,1,17
13,0,17
0,18,16
0,17,16
0,14,16
0,12,16
0,8,16
1,7,16
1,4,16
3,3,16
8,2,16
13,1,16
18,0,16
0,13,15
0,12,15
0,6,15
1,4,15
8,3,15
18,2,15
21,1,15
27,0,15
0,9,14
0,8,14
1,7,14
1,6,14
2,5,14
2,4,14
10,3,14
15,2,14
18,1,14
28,0,14
0,13,13
0,12,13
1,11,13
1,9,13
1,8,13
1,6,13
1,5,13
2,4,13
9,3,13
12,2,13
25,1,13
27,0,13
0,14,12
0,13,12
1,12,12
1,9,12
1,8,12
1,6,12
2,5,12
3,4,12
13,3,12
17,2,12
20,1,12
21,0,12
0,18,11
0,17,11
0,14,11
1,13,11
1,11,11
1,5,11
4,4,11
11,3,11
12,2,11
20,1,11
33,0,11
0,23,10
0,18,10
0,17,10
0,16,10
1,14,10
1,12,10
1,11,10
3,9,10
4,7,10
10,5,10
10,4,10
17,3,10
28,2,10
30,1,10
37,0,10
0,25,9
0,24,9
0,22,9
0,18,9
1,17,9
1,15,9
2,14,9
2,11,9
6,10,9
9,9,9
11,8,9
14,6,9
16,5,9
22,4,9
29,3,9
179,2,9
0,8,22
0,7,22
0,6,22
0,5,22
1,4,22
1,3,22
1,2,22
6,1,22
13,0,22
0,8,21
0,6,21
0,5,21
1,4,21
1,3,21
1,2,21
2,1,21
5,0,21
0,13,20
0,12,20
0,5,20
1,4,20
1,3,20
3,2,20
5,0,20
0,12,19
0,8,19
0,7,19
0,5,19
1,4,19
3,3,19
6,2,19
6,1,19
13,0,19
0,13,18
0,12,18
0,9,18
0,7,18
0,5,18
1,4,18
4,3,18
5,2,18
9,1,18
17,0,18
0,15,17
0,13,17
0,11,17
0,10,17
0,7,17
1,3,17
5,2,17
20,1,17
26,0,17
0,13,16
0,12,16
0,10,16
0,9,16
0,8,16
1,6,16
1,4,16
1,3,16
12,2,16
15,1,16
24,0,16
0,9,15
1,6,15
2,5,15
2,4,15
3,3,15
6,2,15
11,1,15
18,0,15
0,14,14
0,13,14
0,11,14
0,10,14
1,5,14
2,4,14
10,3,14
13,2,14
20,1,14
27,0,14
0,25,13
0,23,13
0,15,13
0,14,13
0,12,13
1,7,13
1,5,13
2,3,13
13,2,13
17,1,13
21,0,13
0,19,12
0,15,12
0,14,12
0,11,12
1,9,12
1,8,12
1,7,12
2,6,12
4,5,12
6,3,12
12,1,12
48,0,12
0,18,11
0,17,11
0,14,11
1,12,11
1,10,11
1,9,11
1,8,11
2,7,11
4,5,11
8,4,11
23,3,11
33,2,11
48,1,11
73,0,11
0,21,10
0,19,10
0,16,10
1,9,10
2,8,10
4,6,10
9,5,10
13,4,10
20,2,10
23,1,10
45,0,10
0,25,9
0,21,9
1,17,9
1,15,9
2,13,9
3,12,9
5,11,9
8,10,9
10,8,9
13,7,9
22,6,9
29,5,9
30,4,9
38,3,9
44,2,9
0,6,22
0,5,22
1,4,22
1,3,22
2,2,22
6,1,22
13,0,22
0,11,21
0,9,21
0,8,21
0,6,21
0,5,21
1,4,21
1,2,21
2,1,21
8,0,21
0,11,20
0,9,20
0,5,20
1,3,20
2,2,20
4,1,20
11,0,20
0,10,19
0,6,19
1,5,19
1,4,19
1,3,19
3,2,19
7,1,19
13,0,19
0,8,18
0,7,18
1,6,18
1,5,18
1,4,18
4,3,18
5,2,18
8,1,18
13,0,18
0,8,17
1,6,17
1,4,17
1,3,17
6,1,17
12,0,17
0,12,16
0,11,16
0,10,16
0,8,16
1,6,16
1,5,16
1,4,16
6,3,16
10,2,16
14,0,16
0,17,15
0,16,15
0,14,15
0,12,15
0,9,15
0,8,15
1,6,15
1,5,15
2,2,15
16,1,15
23,0,15
0,21,14
0,18,14
0,14,14
0,12,14
0,11,14
1,7,14
1,5,14
2,4,14
8,3,14
10,2,14
15,1,14
25,0,14
0,19,13
0,15,13
0,13,13
0,12,13
1,10,13
1,7,13
1,4,13
16,3,13
18,2,13
22,1,13
24,0,13
0,17,12
0,14,12
0,11,12
1,10,12
1,9,12
2,6,12
2,5,12
5,2,12
27,1,12
31,0,12
0,15,11
1,14,11
1,12,11
1,11,11
1,9,11
3,5,11
6,4,11
8,3,11
24,2,11
39,1,11
98,0,11
0,24,10
0,23,10
0,22,10
0,21,10
0,18,10
0,16,10
1,13,10
2,11,10
2,10,10
3,9,10
5,8,10
6,7,10
9,6,10
11,4,10
17,3,10
28,2,10
29,1,10
3600,0,10
0,24,9
0,21,9
0,19,9
1,18,9
1,17,9
1,15,9
1,14,9
2,13,9
2,12,9
3,9,9
9,8,9
14,7,9
17,6,9
18,5,9
30,4,9
39,3,9
75,2,9
0,7,22
0,6,22
0,5,22
0,4,22
3,3,22
4,2,22
5,1,22
11,0,22
0,9,21
0,7,21
0,6,21
1,5,21
1,4,21
1,3,21
5,2,21
10,1,21
16,0,21
0,10,20
0,8,20
0,7,20
0,5,20
0,4,20
1,3,20
4,2,20
8,1,20
14,0,20
0,9,19
0,7,19
0,6,19
1,4,19
1,3,19
4,2,19
8,1,19
10,0,19
0,8,18
0,7,18
1,5,18
1,3,18
1,2,18
5,1,18
8,0,18
0,10,17
0,8,17
1,7,17
1,6,17
1,2,17
8,1,17
11,0,17
0,14,16
0,9,16
0,7,16
1,3,16
7,2,16
9,1,16
14,0,16
0,14,15
0,11,15
0,8,15
1,6,15
1,5,15
2,4,15
5,2,15
15,1,15
22,0,15
0,13,14
0,12,14
0,10,14
1,9,14
1,5,14
2,4,14
2,3,14
8,2,14
12,1,14
20,0,14
0,17,13
0,15,13
0,11,13
1,10,13
1,9,13
1,8,13
1,7,13
2,5,13
3,4,13
11,3,13
12,2,13
17,1,13
21,0,13
0,19,12
0,18,12
0,14,12
0,13,12
0,8,12
1,6,12
4,5,12
6,4,12
13,3,12
17,2,12
22,1,12
25,0,12
0,19,11
0,18,11
0,17,11
0,16,11
1,14,11
1,12,11
1,11,11
1,10,11
2,9,11
2,8,11
3,7,11
4,5,11
5,3,11
8,2,11
36,1,11
42,0,11
0,22,10
0,21,10
0,19,10
0,18,10
0,15,10
1,14,10
1,13,10
2,12,10
2,8,10
4,6,10
6,5,10
13,4,10
20,3,10
30,2,10
41,1,10
56,0,10
0,24,9
0,21,9
0,18,9
1,17,9
1,15,9
2,14,9
3,12,9
4,11,9
5,9,9
12,8,9
16,7,9
19,5,9
24,4,9
44,3,9
0,9,22
0,7,22
0,6,22
0,5,22
0,4,22
1,2,22
5,1,22
7,0,22
0,10,21
0,6,21
0,5,21
0,4,21
3,3,21
3,2,21
8,1,21
11,0,21
0,9,20
0,8,20
0,5,20
1,2,20
5,1,20
13,0,20
0,14,19
0,12,19
0,9,19
0,7,19
1,5,19
1,3,19
5,2,19
7,1,19
7,0,19
0,11,18
0,9,18
0,8,18
0,6,18
1,4,18
1,3,18
1,2,18
18,1,18
19,0,18
0,14,17
0,12,17
0,11,17
0,9,17
0,8,17
1,6,17
1,5,17
1,2,17
5,0,17
0,14,16
0,13,16
0,11,16
0,9,16
0,8,16
1,7,16
1,2,16
11,1,16
15,0,16
0,15,15
0,14,15
0,13,15
0,11,15
0,10,15
1,9,15
1,8,15
1,4,15
6,3,15
8,2,15
8,1,15
13,0,15
0,12,14
0,11,14
1,9,14
1,7,14
1,6,14
2,2,14
15,1,14
17,0,14
0,20,13
0,19,13
0,18,13
0,13,13
0,12,13
1,9,13
1,8,13
2,6,13
2,5,13
3,4,13
11,3,13
15,2,13
18,1,13
21,0,13
0,18,12
0,17,12
0,16,12
0,15,12
0,14,12
0,12,12
1,6,12
3,5,12
5,4,12
10,3,12
11,2,12
14,1,12
17,0,12
0,21,11
0,20,11
0,19,11
0,17,11
0,16,11
0,15,11
1,14,11
1,10,11
1,7,11
3,6,11
4,5,11
5,4,11
12,3,11
15,2,11
36,1,11
58,0,11
0,20,10
0,18,10
1,17,10
1,15,10
1,14,10
1,13,10
2,10,10
5,9,10
6,8,10
8,6,10
9,5,10
13,3,10
31,1,10
615,0,10
0,20,9
1,15,9
1,14,9
3,12,9
5,10,9
7,9,9
14,8,9
14,7,9
18,6,9
19,5,9
29,4,9
35,3,9
56,2,9
0,7,22
0,5,22
1,3,22
1,1,22
9,0,22
0,8,21
0,7,21
0,5,21
1,4,21
1,1,21
7,0,21
0,5,20
1,4,20
1,3,20
1,2,20
5,1,20
10,0,20
0,10,19
0,9,19
0,7,19
0,6,19
1,3,19
1,2,19
11,0,19
0,13,18
0,12,18
0,8,18
0,7,18
1,6,18
1,5,18
1,4,18
2,3,18
5,2,18
6,1,18
10,0,18
0,9,17
0,8,17
0,5,17
1,4,17
3,3,17
7,2,17
12,1,17
16,0,17
0,16,16
0,13,16
0,12,16
0,10,16
0,9,16
0,7,16
1,6,16
1,4,16
4,3,16
8,2,16
14,1,16
21,0,16
0,16,15
0,13,15
0,10,15
0,9,15
1,8,15
1,5,15
2,4,15
5,3,15
8,2,15
11,1,15
14,0,15
0,13,14
0,12,14
0,11,14
1,9,14
1,8,14
1,7,14
1,6,14
1,4,14
5,3,14
11,1,14
22,0,14
0,13,13
0,12,13
0,11,13
0,9,13
1,8,13
1,5,13
2,4,13
13,3,13
18,2,13
24,1,13
29,0,13
0,20,12
0,15,12
0,13,12
1,7,12
2,5,12
4,4,12
13,3,12
21,2,12
24,1,12
27,0,12
0,20,11
0,19,11
0,17,11
0,16,11
0,15,11
1,14,11
1,11,11
1,9,11
1,8,11
2,6,11
7,5,11
8,4,11
11,3,11
23,2,11
32,1,11
45,0,11
0,22,10
0,16,10
1,15,10
1,13,10
1,11,10
2,10,10
2,9,10
2,8,10
3,7,10
6,6,10
7,4,10
18,3,10
24,2,10
51,1,10
0,11,22
0,7,22
0,6,22
0,4,22
3,3,22
4,2,22
6,1,22
12,0,22
0,7,21
0,6,21
1,4,21
1,2,21
8,1,21
11,0,21
0,10,20
0,7,20
1,5,20
1,4,20
1,3,20
1,0,20
0,13,19
0,12,19
0,11,19
0,10,19
0,8,19
0,7,19
1,6,19
1,5,19
1,4,19
1,3,19
5,2,19
10,1,19
17,0,19
0,11,18
0,10,18
0,8,18
0,7,18
1,5,18
1,3,18
4,2,18
8,1,18
13,0,18
0,8,17
0,7,17
1,6,17
1,4,17
1,3,17
10,2,17
14,1,17
17,0,17
0,9,16
0,8,16
0,7,16
1,6,16
1,5,16
2,4,16
2,3,16
4,2,16
8,1,16
11,0,16
0,11,15
0,9,15
1,4,15
6,3,15
9,2,15
12,1,15
18,0,15
0,15,14
0,13,14
0,12,14
0,11,14
0,10,14
1,8,14
1,7,14
1,5,14
2,4,14
7,3,14
11,2,14
21,0,14
0,16,13
0,14,13
0,13,13
0,12,13
0,10,13
1,9,13
1,8,13
1,6,13
2,4,13
4,3,13
6,2,13
11,0,13
0,19,12
0,16,12
0,14,12
1,12,12
1,8,12
1,7,12
1,6,12
2,4,12
17,3,12
19,2,12
28,1,12
38,0,12
0,18,11
0,16,11
0,15,11
1,14,11
1,11,11
2,6,11
6,5,11
9,4,11
9,3,11
23,2,11
30,1,11
1141,0,11
0,16,10
1,14,10
1,11,10
2,9,10
3,7,10
4,6,10
10,4,10
59,3,10
66,2,10
244,1,10
1694,0,10
0,34,9
0,25,9
0,24,9
0,23,9
0,22,9
0,21,9
0,20,9
1,19,9
1,16,9
1,15,9
2,14,9
2,13,9
3,12,9
5,11,9
5,10,9
8,9,9
8,7,9
19,6,9
30,5,9
51,4,9
70,3,9
450,2,9
0,7,22
0,6,22
0,4,22
1,3,22
3,2,22
4,1,22
5,0,22
0,8,21
0,6,21
0,4,21
2,3,21
3,2,21
6,1,21
7,0,21
0,11,20
0,8,20
0,7,20
0,6,20
1,4,20
1,3,20
2,2,20
9,1,20
12,0,20
0,10,19
0,9,19
0,7,19
0,5,19
1,4,19
1,3,19
1,2,19
7,1,19
13,0,19
0,8,18
0,7,18
1,4,18
1,2,18
20,1,18
21,0,18
0,9,17
0,8,17
1,6,17
1,5,17
1,4,17
1,3,17
7,2,17
10,1,17
16,0,17
0,13,16
0,11,16
0,8,16
0,7,16
1,6,16
1,5,16
1,4,16
6,3,16
9,2,16
12,1,16
17,0,16
0,13,15
0,10,15
0,8,15
1,3,15
11,2,15
20,1,15
25,0,15
0,14,14
0,12,14
0,11,14
0,8,14
1,7,14
1,4,14
7,2,14
22,1,14
28,0,14
0,24,13
0,20,13
0,17,13
0,16,13
0,13,13
0,11,13
1,7,13
1,5,13
3,3,13
8,2,13
14,1,13
18,0,13
0,25,12
0,17,12
0,14,12
0,13,12
1,12,12
1,10,12
1,9,12
2,7,12
3,6,12
4,3,12
27,2,12
43,1,12
52,0,12
0,19,11
0,17,11
0,15,11
1,13,11
1,12,11
1,11,11
1,8,11
2,7,11
3,5,11
8,4,11
17,3,11
19,2,11
26,1,11
43,0,11
0,27,10
0,20,10
0,18,10
0,16,10
1,15,10
1,12,10
1,10,10
3,8,10
6,6,10
12,5,10
16,4,10
33,3,10
39,2,10
61,1,10
82,0,10
0,25,9
0,23,9
0,18,9
1,14,9
2,13,9
4,12,9
5,10,9
9,9,9
10,8,9
13,7,9
18,6,9
23,5,9
24,4,9
85,3,9
97,2,9
0,12,22
0,9,22
0,5,22
0,4,22
2,3,22
4,2,22
7,1,22
11,0,22
0,7,21
0,6,21
0,5,21
1,3,21
1,2,21
2,1,21
7,0,21
0,7,20
0,5,20
1,3,20
2,2,20
10,1,20
16,0,20
0,9,19
0,8,19
0,7,19
0,6,19
1,4,19
1,3,19
3,2,19
9,1,19
13,0,19
0,9,18
0,8,18
0,7,18
1,5,18
1,4,18
2,3,18
6,2,18
10,1,18
12,0,18
1,5,17
1,4,17
2,3,17
7,2,17
14,1,17
15,0,17
0,13,16
0,10,16
0,9,16
1,5,16
1,4,16
4,3,16
7,2,16
12,1,16
23,0,16
0,10,15
0,9,15
1,8,15
1,7,15
1,5,15
2,4,15
2,2,15
9,1,15
18,0,15
0,15,14
0,14,14
0,12,14
0,11,14
0,10,14
1,7,14
1,6,14
2,4,14
5,3,14
17,2,14
24,1,14
27,0,14
0,17,13
0,13,13
0,10,13
1,3,13
14,2,13
20,1,13
30,0,13
0,20,12
0,19,12
0,16,12
0,15,12
0,14,12
0,13,12
1,9,12
1,8,12
2,7,12
3,6,12
4,5,12
7,3,12
12,2,12
21,1,12
27,0,12
0,21,11
0,19,11
0,18,11
0,14,11
1,13,11
1,12,11
1,10,11
2,9,11
2,7,11
3,6,11
5,5,11
8,4,11
22,3,11
34,2,11
44,1,11
57,0,11
0,16,10
1,15,10
1,14,10
1,12,10
1,11,10
2,10,10
3,9,10
4,8,10
5,7,10
7,6,10
10,5,10
10,4,10
12,3,10
22,2,10
26,1,10
37,0,10
0,28,9
0,24,9
0,21,9
1,18,9
1,17,9
1,15,9
1,14,9
1,12,9
5,10,9
10,9,9
12,8,9
14,7,9
15,6,9
19,5,9
20,4,9
33,3,9
327,2,9
0,4,22
0,1,22
4,0,22
0,5,21
1,3,21
1,2,21
1,1,21
12,0,21
0,5,20
1,4,20
1,3,20
4,1,20
11,0,20
0,9,19
0,8,19
0,4,19
2,3,19
5,2,19
9,0,19
0,14,18
0,13,18
0,10,18
0,9,18
0,8,18
1,5,18
1,4,18
2,3,18
4,1,18
7,0,18
0,9,17
0,8,17
0,7,17
1,5,17
2,4,17
2,3,17
3,2,17
12,1,17
14,0,17
0,13,16
0,12,16
0,10,16
0,8,16
0,7,16
1,4,16
2,3,16
6,2,16
16,1,16
20,0,16
0,14,15
0,11,15
0,10,15
1,6,15
1,5,15
2,4,15
2,3,15
11,2,15
15,1,15
21,0,15
0,16,14
0,14,14
0,12,14
0,10,14
1,9,14
1,7,14
1,6,14
1,5,14
2,4,14
10,3,14
19,2,14
25,1,14
30,0,14
0,16,13
0,15,13
0,13,13
0,12,13
1,8,13
1,6,13
2,5,13
3,4,13
33,3,13
40,2,13
49,1,13
59,0,13
0,17,12
0,16,12
0,15,12
0,14,12
0,12,12
1,9,12
1,8,12
1,7,12
2,6,12
3,4,12
17,3,12
20,2,12
27,1,12
30,0,12
0,23,11
0,17,11
0,16,11
1,11,11
1,10,11
1,8,11
3,4,11
14,3,11
26,2,11
27,1,11
36,0,11
0,23,10
0,20,10
0,19,10
0,18,10
0,17,10
1,15,10
1,14,10
1,13,10
2,12,10
2,9,10
4,8,10
4,6,10
8,5,10
13,3,10
22,2,10
29,1,10
0,5,22
0,4,22
1,2,22
6,1,22
10,0,22
0,7,21
0,4,21
1,1,21
4,0,21
0,4,20
2,3,20
3,2,20
5,1,20
17,0,20
0,9,19
0,8,19
0,6,19
0,4,19
1,3,19
3,2,19
9,1,19
13,0,19
0,10,18
0,8,18
0,7,18
1,6,18
1,5,18
2,4,18
3,1,18
16,0,18
0,11,17
0,7,17
1,6,17
1,5,17
1,4,17
3,3,17
9,2,17
15,1,17
16,0,17
0,15,16
0,12,16
0,10,16
0,9,16
1,7,16
1,6,16
1,5,16
2,4,16
3,3,16
7,2,16
10,1,16
22,0,16
0,14,15
0,13,15
0,12,15
0,9,15
1,8,15
1,7,15
1,4,15
4,3,15
8,2,15
17,1,15
22,0,15
0,16,14
0,15,14
0,10,14
0,9,14
1,7,14
1,4,14
4,3,14
5,2,14
7,1,14
11,0,14
0,12,13
0,10,13
1,9,13
1,7,13
1,6,13
2,5,13
2,4,13
12,2,13
21,1,13
25,0,13
0,23,12
0,21,12
0,18,12
0,17,12
0,16,12
0,15,12
0,13,12
1,11,12
1,9,12
2,7,12
2,5,12
3,3,12
15,2,12
20,1,12
22,0,12
0,17,11
0,16,11
0,14,11
0,13,11
1,12,11
1,11,11
1,10,11
1,9,11
2,6,11
4,5,11
7,4,11
12,3,11
18,2,11
24,1,11
291,0,11
0,27,10
0,25,10
0,19,10
0,14,10
1,13,10
1,11,10
2,10,10
2,8,10
3,7,10
11,6,10
12,5,10
18,4,10
29,2,10
32,1,10
0,7,22
0,6,22
0,4,22
2,3,22
6,2,22
7,1,22
11,0,22
0,13,21
0,11,21
0,10,21
0,8,21
0,6,21
0,5,21
1,4,21
1,3,21
2,2,21
7,1,21
10,0,21
1,5,20
1,2,20
11,1,20
12,0,20
0,6,19
1,4,19
1,3,19
3,2,19
6,1,19
9,0,19
0,10,18
0,8,18
0,7,18
1,4,18
1,3,18
6,2,18
11,1,18
14,0,18
0,10,17
0,9,17
0,8,17
1,7,17
1,3,17
4,2,17
12,1,17
17,0,17
0,17,16
0,14,16
0,12,16
0,10,16
0,9,16
0,8,16
1,6,16
1,5,16
2,4,16
3,2,16
19,1,16
26,0,16
0,16,15
0,14,15
0,12,15
0,11,15
0,10,15
0,9,15
1,6,15
1,5,15
2,4,15
2,3,15
4,2,15
11,1,15
17,0,15
0,19,14
0,15,14
0,13,14
0,12,14
0,10,14
1,8,14
1,7,14
1,6,14
2,4,14
2,3,14
2,2,14
9,1,14
14,0,14
0,18,13
0,14,13
0,12,13
1,10,13
1,8,13
1,5,13
3,4,13
11,3,13
16,2,13
20,1,13
28,0,13
0,14,12
0,13,12
1,12,12
1,10,12
1,8,12
2,7,12
3,5,12
5,3,12
10,2,12
20,1,12
24,0,12
0,18,11
0,16,11
0,15,11
1,14,11
1,13,11
1,9,11
2,8,11
2,7,11
3,5,11
8,4,11
8,3,11
25,2,11
35,1,11
42,0,11
0,17,10
1,16,10
1,15,10
1,11,10
3,10,10
3,9,10
5,8,10
6,7,10
8,5,10
11,4,10
20,3,10
26,2,10
32,1,10
268,0,10
0,30,9
0,24,9
0,23,9
0,22,9
1,18,9
1,16,9
1,14,9
1,13,9
4,9,9
5,7,9
9,6,9
11,4,9
22,3,9
47,2,9
0,10,22
0,6,22
0,4,22
2,3,22
4,2,22
7,1,22
10,0,22
0,8,21
0,7,21
0,6,21
1,5,21
1,4,21
1,3,21
4,2,21
9,1,21
11,0,21
0,11,20
0,10,20
0,8,20
0,6,20
1,3,20
1,2,20
3,1,20
9,0,20
0,9,19
0,8,19
0,7,19
0,6,19
1,4,19
1,3,19
7,2,19
9,1,19
15,0,19
0,10,18
0,8,18
0,5,18
1,4,18
1,3,18
6,2,18
12,1,18
21,0,18
0,11,17
0,10,17
0,8,17
0,7,17
1,6,17
1,5,17
1,4,17
4,3,17
6,2,17
11,1,17
16,0,17
0,15,16
0,13,16
0,9,16
0,8,16
0,7,16
1,4,16
1,3,16
5,2,16
12,1,16
13,0,16
0,13,15
0,12,15
0,10,15
0,8,15
1,7,15
1,6,15
1,5,15
2,4,15
2,3,15
9,2,15
21,1,15
24,0,15
0,12,14
0,10,14
0,9,14
1,8,14
1,6,14
1,5,14
2,4,14
7,3,14
13,2,14
23,1,14
32,0,14
0,12,13
1,10,13
1,9,13
1,8,13
1,6,13
2,5,13
3,4,13
3,3,13
9,2,13
13,1,13
22,0,13
0,23,12
0,18,12
0,17,12
0,15,12
0,14,12
1,13,12
1,11,12
1,10,12
1,8,12
2,6,12
5,5,12
6,4,12
12,2,12
29,1,12
32,0,12
0,24,11
0,22,11
0,20,11
0,19,11
0,14,11
1,13,11
1,12,11
1,9,11
2,7,11
4,6,11
6,4,11
14,3,11
24,2,11
25,1,11
28,0,11
0,18,10
0,17,10
1,16,10
1,14,10
1,12,10
2,8,10
4,6,10
8,3,10
38,2,10
43,1,10
610,0,10
0,27,9
0,26,9
0,25,9
0,24,9
0,20,9
0,18,9
1,17,9
1,13,9
3,12,9
3,11,9
6,10,9
7,9,9
11,6,9
13,5,9
29,3,9
96,2,9
